Order Date,Ship Date,Ship Mode,Segment,State,Sub-Category,Discount,Sales,Quantity,Profit,iforest_score
2017-10-21,2017-10-22,First Class,Corporate,Oregon,Chairs,0.2,478.48,2,47.848,0.4486862648689051
2017-10-21,2017-10-22,First Class,Corporate,Oregon,Accessories,0.2,28.4,2,6.745,0.3563701386324133
2017-10-21,2017-10-24,First Class,Corporate,Indiana,Storage,0.0,909.12,8,9.0912,0.5479570312212956
2016-05-17,2016-05-21,Standard Class,Corporate,Florida,Binders,0.7,2.952,2,-2.1648,0.36590687132234423
2016-05-17,2016-05-21,Standard Class,Corporate,Florida,Binders,0.7,27.018,6,-21.6144,0.43668453840677546
2015-02-03,2015-02-04,First Class,Corporate,California,Furnishings,0.0,136.92,4,41.076,0.38926928176319303
2017-12-18,2017-12-23,Standard Class,Consumer,New York,Furnishings,0.0,18.96,2,8.532,0.3561862774462001
2016-11-15,2016-11-22,Standard Class,Corporate,California,Accessories,0.0,99.39,3,40.7499,0.3768513515000327
2017-07-03,2017-07-06,Second Class,Corporate,Texas,Paper,0.2,273.896,7,92.4399,0.47073846303032413
2017-07-03,2017-07-06,Second Class,Corporate,Texas,Machines,0.4,597.132,3,49.761,0.43626774048782996
2014-01-15,2014-01-17,First Class,Consumer,Georgia,Accessories,0.0,149.95,5,65.978,0.4124170770616743
2017-04-30,2017-05-05,Standard Class,Home Office,Florida,Labels,0.2,4.608,2,1.6704,0.35661865420393457
2017-04-30,2017-05-05,Standard Class,Home Office,Florida,Art,0.2,15.528,3,4.8525,0.34886579466150225
2017-04-30,2017-05-05,Standard Class,Home Office,Florida,Labels,0.2,11.952,3,3.8844,0.3471518501109817
2015-11-08,2015-11-14,Standard Class,Consumer,Massachusetts,Art,0.0,11.65,5,3.3785,0.3717925585310423
2015-10-30,2015-11-01,Second Class,Home Office,Michigan,Phones,0.0,299.9,2,74.975,0.4484365775298986
2017-08-17,2017-08-19,First Class,Corporate,New York,Binders,0.2,895.92,5,302.373,0.5392581895993305
2017-08-17,2017-08-19,First Class,Corporate,New York,Chairs,0.1,462.564,2,97.6524,0.4585410094061757
2015-10-03,2015-10-09,Standard Class,Corporate,Pennsylvania,Storage,0.2,15.008,2,1.5008,0.3539397135722167
2016-07-08,2016-07-10,Second Class,Corporate,Texas,Phones,0.2,863.64,9,107.955,0.5596511774495407
2016-07-08,2016-07-10,Second Class,Corporate,Texas,Art,0.2,47.616,3,3.5712,0.34920296800166034
2017-12-05,2017-12-07,Second Class,Consumer,California,Paper,0.0,92.94,3,41.823,0.3749620882711025
2017-03-09,2017-03-13,Standard Class,Corporate,California,Accessories,0.0,199.98,2,69.993,0.42445917367701075
2016-06-09,2016-06-15,Standard Class,Consumer,California,Phones,0.2,177.48,3,19.9665,0.37548255391501795
2017-11-28,2017-12-01,First Class,Consumer,Colorado,Paper,0.2,88.768,2,31.0688,0.3809601387019831
2017-03-16,2017-03-18,Second Class,Home Office,Washington,Paper,0.0,6.48,1,3.1104,0.3967155693496458
2017-03-16,2017-03-18,Second Class,Home Office,Washington,Storage,0.0,46.51,1,1.8604,0.4149388124942403
2017-03-16,2017-03-18,Second Class,Home Office,Washington,Phones,0.2,659.976,3,49.4982,0.4446711711639896
2016-11-27,2016-11-29,Second Class,Consumer,Arizona,Phones,0.2,271.992,1,23.7993,0.4929163236753085
2017-08-06,2017-08-10,Second Class,Consumer,Louisiana,Bookcases,0.0,145.74,3,23.3184,0.3775729868221666
2017-08-06,2017-08-10,Second Class,Consumer,Louisiana,Furnishings,0.0,15.4,5,7.392,0.37362441598363666
2017-11-27,2017-12-03,Standard Class,Corporate,California,Paper,0.0,244.55,5,114.9385,0.42808328819546143
2017-11-27,2017-12-03,Standard Class,Corporate,California,Accessories,0.0,166.16,8,59.8176,0.48051670689208037
2015-05-25,2015-05-27,Second Class,Home Office,California,Furnishings,0.0,14.73,3,4.8609,0.3481910727606675
2016-07-08,2016-07-12,Standard Class,Consumer,Colorado,Binders,0.7,19.968,2,-13.312,0.3841453858121889
2016-07-08,2016-07-12,Standard Class,Consumer,Colorado,Storage,0.2,33.488,7,-1.2558,0.4256677078972644
2016-07-08,2016-07-12,Standard Class,Consumer,Colorado,Binders,0.7,8.736,4,-6.1152,0.3777085994147973
2016-07-08,2016-07-12,Standard Class,Consumer,Colorado,Chairs,0.2,662.88,3,74.574,0.45432478259689996
2017-08-29,2017-09-01,First Class,Corporate,Illinois,Labels,0.2,47.36,4,17.76,0.3638979666009942
2017-08-29,2017-09-01,First Class,Corporate,Illinois,Storage,0.2,27.44,2,2.401,0.35587734926112624
2017-08-29,2017-09-01,First Class,Corporate,Illinois,Binders,0.8,3.24,9,-5.184,0.4931663866386756
2016-06-20,2016-06-26,Standard Class,Corporate,Texas,Accessories,0.2,95.968,4,26.3912,0.3754785727240616
2016-06-20,2016-06-26,Standard Class,Corporate,Texas,Paper,0.2,10.368,2,3.6288,0.35169940064140687
2017-09-02,2017-09-06,Standard Class,Corporate,New York,Art,0.0,23.1,2,6.468,0.3536637792332378
2017-09-02,2017-09-06,Standard Class,Corporate,New York,Furnishings,0.0,11.54,2,3.462,0.35066141979006665
2017-09-02,2017-09-06,Standard Class,Corporate,New York,Tables,0.4,254.526,1,-93.3262,0.5341615330051921
2017-09-02,2017-09-06,Standard Class,Corporate,New York,Appliances,0.0,12.98,1,3.7642,0.39865002220885104
2017-09-02,2017-09-06,Standard Class,Corporate,New York,Binders,0.2,26.432,8,8.9208,0.44859694119923704
2017-09-02,2017-09-06,Standard Class,Corporate,New York,Phones,0.0,197.97,3,57.4113,0.39349735962055743
2017-09-02,2017-09-06,Standard Class,Corporate,New York,Labels,0.0,18.9,6,9.072,0.39755931831962277
2017-09-02,2017-09-06,Standard Class,Corporate,New York,Chairs,0.1,1282.41,5,213.735,0.5479290527773676
2017-09-02,2017-09-06,Standard Class,Corporate,New York,Art,0.0,4.92,3,2.214,0.355096291786463
2017-09-02,2017-09-06,Standard Class,Corporate,New York,Accessories,0.0,238.0,2,38.08,0.4059025121893164
2017-09-02,2017-09-06,Standard Class,Corporate,New York,Accessories,0.0,167.97,3,40.3128,0.3857716587845923
2017-09-02,2017-09-06,Standard Class,Corporate,New York,Paper,0.0,17.12,4,7.704,0.36176711503276
2017-09-10,2017-09-15,Second Class,Consumer,Missouri,Binders,0.0,16.2,3,7.776,0.3505651424474507
2017-09-10,2017-09-15,Second Class,Consumer,Missouri,Appliances,0.0,33.99,3,14.6157,0.35468296350960626
2017-09-10,2017-09-15,Second Class,Consumer,Missouri,Accessories,0.0,296.85,5,53.433,0.417218413716682
2017-09-10,2017-09-15,Second Class,Consumer,Missouri,Accessories,0.0,112.8,6,6.768,0.41309712979316754
2017-09-10,2017-09-15,Second Class,Consumer,Missouri,Binders,0.0,13.71,3,6.5808,0.3495054457106631
2017-09-10,2017-09-15,Second Class,Consumer,Missouri,Paper,0.0,24.9,5,11.703,0.36898071161944396
2017-09-10,2017-09-15,Second Class,Consumer,Missouri,Storage,0.0,286.29,3,17.1774,0.39450828828838996
2017-09-10,2017-09-15,Second Class,Consumer,Missouri,Appliances,0.0,24.18,2,7.254,0.35605091980848314
2017-12-21,2017-12-28,Standard Class,Consumer,New Jersey,Phones,0.0,281.97,3,78.9516,0.4197660396058506
2017-12-21,2017-12-28,Standard Class,Consumer,New Jersey,Supplies,0.0,69.5,5,20.155,0.37664502519688786
2017-12-21,2017-12-28,Standard Class,Consumer,New Jersey,Paper,0.0,166.44,3,79.8912,0.4096208393399237
2017-09-23,2017-09-29,Standard Class,Consumer,Oklahoma,Accessories,0.0,291.96,4,102.186,0.4338394049496455
2017-05-06,2017-05-11,Standard Class,Home Office,Illinois,Art,0.2,6.408,3,0.6408,0.34914599824764686
2017-05-06,2017-05-11,Standard Class,Home Office,Illinois,Accessories,0.2,408.744,7,76.6395,0.4636975933477219
2014-12-14,2014-12-19,Standard Class,Consumer,Illinois,Binders,0.8,5.104,4,-8.6768,0.38523111703832347
2014-12-14,2014-12-19,Standard Class,Consumer,Illinois,Fasteners,0.2,2.896,2,0.4706,0.36418980045567867
2014-12-14,2014-12-19,Standard Class,Consumer,Illinois,Accessories,0.2,35.016,3,-2.1885,0.3548135146439779
2014-10-18,2014-10-20,Second Class,Corporate,Alabama,Storage,0.0,275.97,3,11.0388,0.39573757187411585
2014-10-18,2014-10-20,Second Class,Corporate,Alabama,Phones,0.0,1394.95,5,362.687,0.5872854514919951
2014-10-18,2014-10-20,Second Class,Corporate,Alabama,Chairs,0.0,545.88,6,70.9644,0.4589766831985173
2015-05-08,2015-05-12,Standard Class,Consumer,Oregon,Art,0.2,5.248,2,0.5904,0.3547555680105185
2016-04-14,2016-04-14,Same Day,Consumer,Arizona,Chairs,0.2,933.536,4,105.0228,0.4917027216648838
2016-04-14,2016-04-14,Same Day,Consumer,Arizona,Storage,0.2,42.976,4,4.2976,0.3637762158016748
2015-12-14,2015-12-16,Second Class,Corporate,Georgia,Binders,0.0,3.76,2,1.8048,0.35827060401177735
2014-12-03,2014-12-09,Standard Class,Consumer,Oklahoma,Phones,0.0,479.96,4,134.3888,0.44514362758286863
2014-11-25,2014-11-27,Second Class,Corporate,California,Appliances,0.0,320.88,6,93.0552,0.46121011378245264
2014-11-25,2014-11-27,Second Class,Corporate,California,Furnishings,0.0,23.88,3,10.5072,0.3490764700911773
2014-11-25,2014-11-27,Second Class,Corporate,California,Paper,0.0,26.76,4,12.3096,0.36283971703913553
2016-07-25,2016-07-27,First Class,Consumer,Ohio,Copiers,0.4,1439.976,4,191.9968,0.5623104091578026
2015-11-09,2015-11-13,Standard Class,Consumer,Missouri,Binders,0.0,17.22,3,7.9212,0.3498384780453853
2015-11-09,2015-11-13,Standard Class,Consumer,Missouri,Tables,0.0,1024.38,7,215.1198,0.5419949331179381
2015-11-09,2015-11-13,Standard Class,Consumer,Missouri,Envelopes,0.0,26.22,3,12.3234,0.3510652363612651
2015-11-09,2015-11-13,Standard Class,Consumer,Missouri,Paper,0.0,17.34,3,8.4966,0.349424351194723
2017-02-24,2017-02-28,Standard Class,Consumer,Pennsylvania,Binders,0.7,4.956,4,-3.7996,0.3789584236315718
2017-06-25,2017-07-02,Standard Class,Home Office,Oregon,Labels,0.2,71.04,6,26.64,0.4087725567924128
2017-06-25,2017-07-02,Standard Class,Home Office,Oregon,Art,0.2,5.344,2,0.7348,0.3547555680105185
2017-06-25,2017-07-02,Standard Class,Home Office,Oregon,Fasteners,0.2,11.304,3,-2.1195,0.3517257265150244
2017-12-02,2017-12-04,Second Class,Consumer,Texas,Appliances,0.8,294.62,5,-766.012,0.607157452987139
2017-12-02,2017-12-04,Second Class,Consumer,Texas,Furnishings,0.6,8.752,4,-3.7196,0.3698139059101875
2014-02-06,2014-02-09,First Class,Corporate,Virginia,Labels,0.0,15.0,4,7.2,0.3642066856405809
2014-02-06,2014-02-09,First Class,Corporate,Virginia,Phones,0.0,161.61,1,42.0186,0.48201984024342637
2014-02-06,2014-02-09,First Class,Corporate,Virginia,Phones,0.0,144.95,5,42.0355,0.40017236135499984
2017-04-11,2017-04-18,Standard Class,Consumer,California,Accessories,0.0,199.95,5,21.9945,0.3946898146912767
2017-04-11,2017-04-18,Standard Class,Consumer,California,Art,0.0,41.86,7,14.2324,0.4053201628861887
2017-12-25,2017-12-28,Second Class,Consumer,Kentucky,Storage,0.0,95.94,3,9.594,0.358671016836544
2017-12-25,2017-12-28,Second Class,Consumer,Kentucky,Chairs,0.0,304.45,5,76.1125,0.4264888311392064
2017-04-11,2017-04-18,Standard Class,Home Office,Texas,Binders,0.8,11.364,3,-17.046,0.3806661676092186
2014-12-31,2015-01-04,Standard Class,Corporate,Missouri,Art,0.0,29.68,7,11.5752,0.4089534124451816
2014-12-31,2015-01-04,Standard Class,Corporate,Missouri,Accessories,0.0,47.53,7,16.1602,0.4016366722792525
2017-08-03,2017-08-04,First Class,Consumer,Illinois,Bookcases,0.3,183.372,2,-36.6744,0.41847919527555666
2014-11-15,2014-11-21,Standard Class,Consumer,Tennessee,Art,0.2,4.224,3,0.4752,0.3576102957709661
2014-11-15,2014-11-21,Standard Class,Consumer,Tennessee,Appliances,0.2,333.056,2,29.1424,0.4254789273650203
2014-11-15,2014-11-21,Standard Class,Consumer,Tennessee,Paper,0.2,24.896,4,7.78,0.3610588029560656
2015-12-11,2015-12-11,Same Day,Consumer,Texas,Accessories,0.2,159.984,2,35.9964,0.3966684616343012
2015-12-11,2015-12-11,Same Day,Consumer,Texas,Storage,0.2,46.344,3,4.6344,0.3484039774793963
2016-09-18,2016-09-23,Standard Class,Consumer,Alabama,Chairs,0.0,350.98,1,84.2352,0.5257042646382903
2016-09-18,2016-09-23,Standard Class,Consumer,Alabama,Paper,0.0,13.08,2,6.0168,0.35191226129568254
2016-09-18,2016-09-23,Standard Class,Consumer,Alabama,Storage,0.0,900.08,4,117.0104,0.4968038438310392
2015-03-19,2015-03-23,Standard Class,Consumer,California,Binders,0.2,17.568,2,6.3684,0.3525733011822858
2015-03-19,2015-03-23,Standard Class,Consumer,California,Labels,0.0,14.62,2,6.8714,0.3568607265448205
2015-03-19,2015-03-23,Standard Class,Consumer,California,Supplies,0.0,33.36,4,8.6736,0.36278543319735806
2015-03-19,2015-03-23,Standard Class,Consumer,California,Paper,0.0,40.14,6,19.6686,0.3961280204858071
2016-09-19,2016-09-21,First Class,Home Office,Rhode Island,Storage,0.0,1606.23,9,481.869,0.6626732666546149
2016-09-19,2016-09-21,First Class,Home Office,Rhode Island,Paper,0.0,17.04,3,7.668,0.3489522577029445
2016-09-19,2016-09-21,First Class,Home Office,Rhode Island,Binders,0.0,49.53,3,23.7744,0.3620607163328495
2016-09-19,2016-09-21,First Class,Home Office,Rhode Island,Chairs,0.0,872.32,4,244.2496,0.5234194890454116
2017-08-20,2017-08-22,Second Class,Consumer,California,Binders,0.2,239.12,5,77.714,0.41484973902889477
2015-03-13,2015-03-15,First Class,Consumer,Washington,Bookcases,0.0,141.96,2,39.7488,0.39858256829691
2016-09-08,2016-09-10,Second Class,Home Office,California,Binders,0.2,33.024,2,11.5584,0.35999176130013333
2016-09-08,2016-09-10,Second Class,Home Office,California,Binders,0.2,67.136,4,23.4976,0.3717817092321041
2015-11-26,2015-11-30,Standard Class,Corporate,Massachusetts,Binders,0.0,14.73,3,6.9231,0.35042471924569274
2015-11-26,2015-11-30,Standard Class,Corporate,Massachusetts,Storage,0.0,104.9,5,25.176,0.3852156235641481
2015-11-26,2015-11-30,Standard Class,Corporate,Massachusetts,Binders,0.0,61.04,4,30.52,0.3743538197364004
2015-11-26,2015-11-30,Standard Class,Corporate,Massachusetts,Paper,0.0,10.95,3,5.1465,0.34868850593880013
2016-12-09,2016-12-13,Standard Class,Corporate,Texas,Paper,0.2,9.392,2,3.2872,0.35199504564042877
2016-12-09,2016-12-13,Standard Class,Corporate,Texas,Art,0.2,9.328,1,0.8162,0.39732156489515985
2017-09-25,2017-09-29,Standard Class,Consumer,Minnesota,Binders,0.0,8.26,2,3.8822,0.35105251265722603
2017-09-25,2017-09-29,Standard Class,Consumer,Minnesota,Chairs,0.0,269.97,3,51.2943,0.40345897560438326
2015-01-23,2015-01-27,Standard Class,Home Office,Montana,Paper,0.0,29.04,3,13.9392,0.35270189166889954
2015-01-23,2015-01-27,Standard Class,Home Office,Montana,Labels,0.0,14.62,2,6.8714,0.3568607265448205
2015-06-18,2015-06-23,Standard Class,Home Office,Arizona,Paper,0.2,11.952,3,4.3326,0.3471518501109817
2015-06-18,2015-06-23,Standard Class,Home Office,Arizona,Binders,0.7,4.536,7,-3.3264,0.435498683967564
2015-06-18,2015-06-23,Standard Class,Home Office,Arizona,Binders,0.7,9.156,2,-6.104,0.36530867805169726
2015-06-18,2015-06-23,Standard Class,Home Office,Arizona,Furnishings,0.2,75.36,5,20.724,0.3818039395245028
2015-10-02,2015-10-08,Standard Class,Corporate,California,Binders,0.2,57.504,6,20.1264,0.40045485043106555
2017-11-18,2017-11-23,Standard Class,Corporate,Ohio,Art,0.2,38.864,7,7.7728,0.41479854209083455
2014-08-17,2014-08-23,Standard Class,Corporate,Texas,Paper,0.2,15.552,3,5.4432,0.34863606996689633
2016-07-17,2016-07-21,Standard Class,Corporate,New Jersey,Appliances,0.0,162.64,2,45.5392,0.40910929667136314
2016-07-17,2016-07-21,Standard Class,Corporate,New Jersey,Phones,0.0,597.0,3,280.59,0.5176725045406462
2016-07-17,2016-07-21,Standard Class,Corporate,New Jersey,Paper,0.0,55.48,1,26.6304,0.44815140876744575
2015-07-11,2015-07-13,First Class,Consumer,Pennsylvania,Furnishings,0.2,289.8,7,36.225,0.4485167747516256
2015-07-11,2015-07-13,First Class,Consumer,Pennsylvania,Binders,0.7,2.502,3,-2.0016,0.3623918537878095
2015-07-11,2015-07-13,First Class,Consumer,Pennsylvania,Binders,0.7,6.48,4,-4.752,0.37406562710800145
2015-07-11,2015-07-13,First Class,Consumer,Pennsylvania,Chairs,0.3,341.488,8,-73.176,0.5266607268429611
2015-07-11,2015-07-13,First Class,Consumer,Pennsylvania,Art,0.2,11.12,5,0.834,0.3756512319584786
2015-07-11,2015-07-13,First Class,Consumer,Pennsylvania,Furnishings,0.2,25.344,6,3.4848,0.399830414803123
2016-12-01,2016-12-07,Standard Class,Consumer,Indiana,Furnishings,0.0,17.31,3,5.193,0.34780152460508024
2017-12-22,2017-12-25,First Class,Consumer,Michigan,Accessories,0.0,199.95,5,63.984,0.4047221477577291
2017-12-22,2017-12-25,First Class,Consumer,Michigan,Chairs,0.0,1586.69,7,412.5394,0.6198257873709722
2017-12-22,2017-12-25,First Class,Consumer,Michigan,Accessories,0.0,84.99,1,30.5964,0.45434454821540055
2017-12-22,2017-12-25,First Class,Consumer,Michigan,Tables,0.0,411.8,2,70.006,0.44511415778184715
2014-10-31,2014-11-04,Standard Class,Corporate,California,Fasteners,0.0,11.34,3,5.2164,0.3477760559791725
2014-10-31,2014-11-04,Standard Class,Corporate,California,Storage,0.0,80.3,5,20.878,0.38214194409718527
2014-10-31,2014-11-04,Standard Class,Corporate,California,Binders,0.2,15.968,2,5.3892,0.35412589576583464
2014-10-31,2014-11-04,Standard Class,Corporate,California,Paper,0.0,64.74,13,30.4278,0.6623569895297203
2014-10-31,2014-11-04,Standard Class,Corporate,California,Binders,0.2,19.296,3,6.03,0.34791800249613036
2014-10-31,2014-11-04,Standard Class,Corporate,California,Storage,0.0,405.64,4,12.1692,0.414971077743929
2014-10-31,2014-11-04,Standard Class,Corporate,California,Chairs,0.2,146.352,3,-9.147,0.3800448650008725
2014-10-31,2014-11-04,Standard Class,Corporate,California,Accessories,0.0,251.91,9,47.8629,0.5107909797384623
2014-10-31,2014-11-04,Standard Class,Corporate,California,Art,0.0,12.39,3,3.717,0.34715185011098165
2015-04-13,2015-04-19,Standard Class,Consumer,California,Accessories,0.0,199.96,4,69.986,0.4057064361253066
2015-04-13,2015-04-19,Standard Class,Consumer,California,Tables,0.2,710.832,3,-97.7394,0.49483806905756345
2016-07-21,2016-07-23,Second Class,Corporate,Pennsylvania,Binders,0.7,1.941,1,-1.294,0.42003581230726217
2017-11-20,2017-11-25,Standard Class,Consumer,California,Chairs,0.2,283.92,5,-46.137,0.44154347293937346
2016-11-26,2016-12-02,Standard Class,Corporate,Washington,Binders,0.2,7.312,2,2.5592,0.35069354004866654
2017-11-07,2017-11-12,Second Class,Home Office,California,Accessories,0.0,59.97,3,13.7931,0.3533267354560168
2017-11-07,2017-11-12,Second Class,Home Office,California,Phones,0.2,761.544,7,66.6351,0.49882104259590837
2014-12-01,2014-12-05,Standard Class,Consumer,California,Furnishings,0.0,58.2,3,28.518,0.36418752320218484
2017-09-12,2017-09-15,First Class,Consumer,Maryland,Paper,0.0,39.9,5,19.95,0.3719489259509292
2017-09-12,2017-09-15,First Class,Consumer,Maryland,Appliances,0.0,90.86,7,26.3494,0.4157468395353864
2017-09-12,2017-09-15,First Class,Consumer,Maryland,Paper,0.0,94.85,5,45.528,0.4005515877963109
2015-12-24,2015-12-29,Standard Class,Consumer,Arizona,Paper,0.2,106.232,7,37.1812,0.424876133212007
2015-12-24,2015-12-29,Standard Class,Consumer,Arizona,Phones,0.2,111.984,2,11.1984,0.37725904345391303
2015-12-24,2015-12-29,Standard Class,Consumer,Arizona,Furnishings,0.2,7.712,2,1.7352,0.35057693818411323
2017-02-23,2017-03-01,Standard Class,Consumer,California,Paper,0.0,37.44,6,16.848,0.4008394455192098
2014-11-23,2014-11-29,Standard Class,Home Office,Texas,Labels,0.2,23.68,2,8.88,0.3567900162632089
2016-06-23,2016-06-28,Standard Class,Consumer,New York,Labels,0.0,122.12,4,56.1752,0.39616674466640506
2016-06-23,2016-06-28,Standard Class,Consumer,New York,Labels,0.0,18.45,5,8.6715,0.37015772657855717
2016-06-23,2016-06-28,Standard Class,Consumer,New York,Storage,0.0,324.9,5,38.988,0.41146111872801083
2016-06-23,2016-06-28,Standard Class,Consumer,New York,Paper,0.0,146.73,3,68.9631,0.40436708311702646
2016-06-23,2016-06-28,Standard Class,Consumer,New York,Fasteners,0.0,3.96,2,1.4652,0.35713798602247304
2015-10-26,2015-10-30,Standard Class,Corporate,California,Labels,0.0,5.76,2,2.6496,0.35240484841325836
2017-07-15,2017-07-19,Standard Class,Consumer,Delaware,Binders,0.0,26.55,3,13.0095,0.3499554134733515
2017-07-15,2017-07-19,Standard Class,Consumer,Delaware,Tables,0.3,310.443,3,-48.7839,0.4247441173182016
2014-11-17,2014-11-21,Standard Class,Home Office,Minnesota,Chairs,0.0,479.9,5,81.583,0.4361949538827608
2015-04-13,2015-04-15,Second Class,Consumer,New Mexico,Supplies,0.0,12.88,1,0.3864,0.39964129719583796
2015-11-25,2015-11-29,Standard Class,Consumer,North Carolina,Art,0.2,13.12,5,1.476,0.37367035300403567
2016-05-15,2016-05-20,Standard Class,Home Office,Mississippi,Binders,0.0,511.84,8,240.5648,0.5555733610351166
2016-05-15,2016-05-20,Standard Class,Home Office,Mississippi,Art,0.0,91.96,4,25.7488,0.36933919917940294
2016-05-15,2016-05-20,Standard Class,Home Office,Mississippi,Art,0.0,8.34,3,2.1684,0.3477269853970007
