Order-Date,Ship-Mode,Segment,State,Sub-Category,Quantity,Unit-Price,Unit-Cost,iforest_score,precipitation,temperature
2017-03-13,Standard Class,Home Office,California,Paper,2,157.275,81.783,0.4482533776431866,0.5799151630048572,28.320536608320328
2016-10-13,Standard Class,Consumer,Texas,Accessories,1,191.976,167.97899999999998,0.47633380117720725,4.638573138026778,45.23956671055714
2016-10-13,Standard Class,Consumer,Texas,Paper,1,8.288,5.2836,0.3791279877088825,1.6035282999249898,59.19417337934809
2016-10-13,Standard Class,Consumer,Texas,Furnishings,3,46.63999999999999,96.77799999999998,0.43465356626511376,2.74709274968405,24.133747949603936
2016-10-13,Standard Class,Consumer,Texas,Art,1,15.872,14.6816,0.3792068244098735,4.752220802345096,51.4304323334398
2016-10-13,Standard Class,Consumer,Texas,Binders,6,1.0476666666666665,2.881083333333333,0.4499667199759444,1.0240393401867391,79.73747249907812
2017-01-27,Second Class,Consumer,Ohio,Art,2,7.008,6.132,0.3649982628964896,2.5446873780216253,37.88327966055879
2017-01-27,Second Class,Consumer,Ohio,Accessories,2,35.988,40.4865,0.3920413973999939,1.6739076582543173,47.62813283701822
2017-01-27,Second Class,Consumer,Ohio,Phones,2,53.991,67.48875,0.41176376981170976,1.2529177037831443,25.949072672696882
2017-11-19,Standard Class,Corporate,Texas,Chairs,2,152.656,157.01760000000002,0.4588450317688272,0.8690465501921218,47.65962609524008
2014-08-01,First Class,Consumer,California,Binders,1,19.752,12.838799999999999,0.38506381982278143,4.873936666080691,61.25046973843524
2016-07-30,Standard Class,Home Office,Texas,Binders,2,4.632,11.58,0.37982523676817537,4.092857169444918,84.00821968891088
2015-07-30,Second Class,Corporate,Texas,Storage,4,15.448,13.9032,0.393984743738318,0.8137054669486617,88.65140315624929
2016-10-15,Standard Class,Home Office,Utah,Paper,1,45.68,24.6672,0.6314853312734933,3.616728519143874,32.478542657429074
2016-10-15,Standard Class,Home Office,Utah,Paper,8,7.515,3.9077999999999995,0.4959857717589283,2.830834701888668,85.27425544197563
2016-10-15,Standard Class,Home Office,Utah,Binders,2,20.86,14.341249999999999,0.7958948070323406,4.17554708049179,35.44302909114735
2016-10-15,Standard Class,Home Office,Utah,Paper,5,14.319999999999999,7.732799999999999,0.4105656053693021,2.5556643918110478,46.046520691328595
2016-05-07,Standard Class,Consumer,New York,Binders,6,14.205333333333334,9.0559,0.42734469006517206,0.1301895319900707,65.87088955101245
2016-05-07,Standard Class,Consumer,New York,Labels,2,22.2,11.1,0.37470309251932565,0.21942086605565259,69.32259869007989
2016-05-07,Standard Class,Consumer,New York,Chairs,3,147.588,127.9096,0.45402647716966027,0.06671599902564246,58.40544448904369
2016-05-07,Standard Class,Consumer,New York,Machines,4,999.9875,709.991125,0.7349248042185385,0.10681085700509535,76.03622057829558
2016-05-07,Standard Class,Consumer,New York,Accessories,4,49.9875,44.488875,0.4293069025677613,0.128035536313383,61.561737124241475
2016-05-07,Standard Class,Consumer,New York,Furnishings,7,9.097142857142858,5.094399999999999,0.4533946651557184,0.11748200895871769,47.93690184540389
2017-08-01,Second Class,Corporate,California,Binders,2,27.448,18.1843,0.38258350372252375,0.9842585582635099,28.00938473819709
2016-07-14,Same Day,Consumer,Alabama,Accessories,1,29.0,21.75,0.693667494422554,3.023585599946445,33.669410647215756
2017-08-10,Standard Class,Consumer,Indiana,Envelopes,2,35.04,17.52,0.8619911808085665,3.9519894833981333,19.93891710019747
2017-08-10,Standard Class,Consumer,Indiana,Furnishings,1,121.3,95.827,0.45804627892906447,0.9124367373098622,76.05727469049339
2017-08-10,Standard Class,Consumer,Indiana,Phones,4,363.6225,269.08065,0.5770946349139443,4.182751522779647,37.85484309344579
2016-06-25,Standard Class,Consumer,California,Appliances,1,60.81,43.7832,0.40804288577959724,4.506877583699572,57.88568675851794
2016-12-10,Standard Class,Consumer,Washington,Binders,2,76.776,50.86409999999999,0.4055690819241417,0.05939822715230747,52.83865359637108
2016-12-10,Standard Class,Consumer,Washington,Appliances,2,32.67,21.235500000000002,0.38615332554659326,2.987075787780674,50.28385117576415
2016-12-10,Standard Class,Consumer,Washington,Paper,3,41.306666666666665,22.718666666666667,0.40737836002475525,4.889050842838685,84.61478372574129
2016-12-10,Standard Class,Consumer,Washington,Appliances,1,35.1,22.815,0.6819981251024325,3.4659745055467135,21.55853221439704
2016-12-10,Standard Class,Consumer,Washington,Accessories,3,14.916666666666666,12.082500000000001,0.3787289364586675,2.864628335208672,61.90433973929495
2016-12-01,Standard Class,Consumer,Tennessee,Art,1,4.704,4.2924,0.3809486337790406,2.163882364692229,35.214665899255785
2014-11-28,Standard Class,Consumer,Alabama,Art,2,7.335,5.35455,0.36534722953561477,0.9344009836992949,59.62529651706634
2015-03-28,Standard Class,Consumer,Pennsylvania,Paper,2,7.776,5.054399999999999,0.366066418843161,0.22039629439019798,44.692270749181866
2015-03-28,Standard Class,Consumer,Pennsylvania,Paper,1,5.232,3.5316,0.37784365120838476,0.10970913240442974,40.44612990784755
2014-06-01,Standard Class,Consumer,Arkansas,Furnishings,5,4.4399999999999995,2.6195999999999997,0.41213640156533576,1.602011970494473,61.868003104988716
2014-06-01,Standard Class,Consumer,Arkansas,Phones,6,146.98833333333332,108.77136666666667,0.5314838118866357,1.9340869760067512,66.79730060253814
2015-09-06,Standard Class,Home Office,Washington,Binders,1,6.096,3.9624,0.377848256362795,1.5548913219173208,70.95372316761011
2015-09-06,Standard Class,Home Office,Washington,Furnishings,2,95.91,58.5051,0.4197780969110898,0.005861675945496556,71.84643340648171
2015-06-29,Standard Class,Consumer,Pennsylvania,Furnishings,1,20.104,18.3449,0.3903985169268918,0.10660771075538361,64.67318294794637
2016-09-10,Second Class,Home Office,Tennessee,Art,1,67.56,59.115,0.41579251848785137,2.414649638179134,18.71403745237352
2014-07-14,Standard Class,Home Office,Illinois,Binders,2,14.966,38.1633,0.6266556583436331,4.495379532668515,17.18055142867835
2014-07-14,Standard Class,Home Office,Illinois,Phones,3,12.757333333333333,11.4816,0.3798322883249754,2.5516263411335083,70.51390196065482
2015-08-22,Standard Class,Home Office,New York,Art,4,4.13,2.2302,0.3956853594494021,0.0,74.87442317413283
2014-11-14,Second Class,Consumer,Connecticut,Phones,4,208.2325,149.92739999999998,0.5025592799286785,2.504848762877871,35.05744831774643
2014-11-14,Second Class,Consumer,Connecticut,Binders,9,4.866666666666666,2.5306666666666664,0.5419155937273038,0.3121602957077656,80.42023727042621
2016-11-27,First Class,Corporate,Michigan,Appliances,6,27.882,22.9252,0.44672284417182134,4.502137015407877,46.293303330937896
2017-11-21,Standard Class,Consumer,New York,Furnishings,1,27.42,16.1778,0.39271810815828423,0.06087030720043636,53.57168924894072
2017-10-01,First Class,Consumer,California,Binders,1,1.44,0.9359999999999999,0.41488563405599976,3.388549893886636,79.48031090799381
2017-10-01,First Class,Consumer,California,Binders,9,6.864000000000001,4.5474000000000006,0.53940266482045,2.872123281165676,55.78125219215071
2017-10-01,First Class,Consumer,California,Appliances,1,241.96,181.47,0.7823956732566352,3.983571933268212,15.34882365740655
2017-10-01,First Class,Consumer,California,Chairs,2,54.304,49.552400000000006,0.4042330365871194,3.32832819204352,39.622569165084016
2014-09-20,Standard Class,Corporate,Florida,Art,2,1.408,0.9151999999999999,0.40220662195359286,4.707781354172408,29.630453436948493
2017-07-28,Standard Class,Corporate,California,Binders,4,2.496,1.5912,0.4033350200476751,1.0457549883943489,26.483527349592954
2017-07-28,Standard Class,Corporate,California,Storage,1,14.98,10.7856,0.37750196565229605,0.18105970505811042,24.34894254885621
2017-07-28,Standard Class,Corporate,California,Phones,4,286.4,261.34,0.5533960518768225,2.122988082456865,38.4551702425272
2015-12-06,Same Day,Consumer,Ohio,Phones,1,485.94,575.029,0.6245912988489228,3.5390897055867163,57.26780770310913
2015-12-06,Same Day,Consumer,Ohio,Art,3,12.458666666666666,10.901333333333334,0.559884413092269,3.6539817629673066,24.23815785555802
2015-12-06,Same Day,Consumer,Ohio,Chairs,1,70.686,94.9212,0.43476218266900435,4.200487187693474,60.22499566875266
2017-07-31,Standard Class,Corporate,Pennsylvania,Paper,3,18.272000000000002,12.333599999999999,0.38111669460560693,0.08097887103070313,83.61189035805269
2016-03-19,Second Class,Consumer,Colorado,Bookcases,1,72.294,171.0958,0.47604255071196905,0.020747914597261944,16.647242561518738
2017-07-29,Standard Class,Corporate,Texas,Fasteners,2,1.448,1.2127,0.39982192881509965,0.05016619155121871,70.42614057670863
2017-07-29,Standard Class,Corporate,Texas,Phones,1,124.792,109.193,0.4559283710240119,1.6036726913961106,50.16507173568701
2016-10-01,Standard Class,Consumer,New York,Tables,1,330.588,446.29380000000003,0.5656697066026989,0.09900938292620606,50.67564093921091
2014-03-31,Standard Class,Consumer,California,Binders,1,673.568,420.98,0.6213659912430627,2.225130454316407,95.9789449216412
2014-03-31,Standard Class,Consumer,California,Appliances,1,52.98,38.145599999999995,0.40031904059868445,2.162054730937596,10.14464255170379
2017-06-26,Standard Class,Consumer,Indiana,Furnishings,3,175.48333333333335,164.95433333333335,0.47286991401321404,2.299292723453751,19.08451795469933
2017-07-09,Standard Class,Consumer,Illinois,Storage,4,57.23,53.653124999999996,0.42891018947327186,2.2886425212145376,77.19210461156256
2015-12-14,Second Class,Consumer,Oregon,Phones,3,106.656,94.6572,0.4355749738214056,0.9115614398311237,14.848044857549075
2017-12-05,Standard Class,Corporate,Vermont,Accessories,7,29.29,19.6243,0.4749749801336994,1.0362430152743152,18.049574556044725
2015-09-15,Second Class,Consumer,Indiana,Storage,1,190.86,179.40840000000003,0.4776170070168157,4.838794404549884,60.80644465296624
2015-09-15,Second Class,Consumer,Indiana,Art,7,3.474285714285714,2.2930285714285716,0.4667442675271723,0.22433369659072522,32.47246914879154
2016-07-15,Standard Class,Home Office,Utah,Supplies,4,11.1,7.991999999999999,0.3914086125236126,4.4687387585839575,91.3973928876688
2017-04-20,Standard Class,Home Office,Illinois,Furnishings,1,44.4,96.57,0.9145333616891163,3.9724774066829514,14.79268729157371
2016-11-15,Second Class,Consumer,California,Binders,1,1016.792,635.495,0.7119221958753859,4.800462135349748,64.76188562927794
2016-11-15,Second Class,Consumer,California,Binders,6,6.356000000000001,4.1314,0.4236077379447001,0.7462533514665698,25.665306733310416
2016-11-26,Standard Class,Consumer,Pennsylvania,Phones,2,247.491,305.2389,0.5137598673072087,0.11399451892716285,32.68534611543733
2017-11-21,Standard Class,Home Office,California,Storage,1,56.56,41.2888,0.4018149661569445,1.4582998693887634,68.5310478765409
2017-11-21,Standard Class,Home Office,California,Art,1,5.56,4.1144,0.37951972974767745,1.1438762318284221,37.26735037610722
2017-11-21,Standard Class,Home Office,California,Fasteners,1,9.02,5.5022,0.37771556355431174,2.3491534129929024,11.083085250569736
2017-11-21,Standard Class,Home Office,California,Appliances,1,8.62,6.378799999999999,0.3759704176733369,4.643552468596577,42.32445265708818
2017-11-21,Standard Class,Home Office,California,Phones,2,329.988,305.2389,0.5296009826505776,0.49249783207896963,57.20905826586198
2015-02-15,Second Class,Consumer,California,Paper,1,13.36,6.9472,0.3807568457996811,2.3307213696609583,68.95800245779671
2015-02-15,Second Class,Consumer,California,Binders,2,20.86,14.341249999999999,0.5425084042368964,3.5642062457536676,23.41489183495291
2015-02-15,Second Class,Consumer,California,Binders,2,5.76,3.6719999999999997,0.6084229720376773,3.2526858547138424,17.045786625130575
2015-02-15,Second Class,Consumer,California,Appliances,5,108.28800000000001,76.88448000000001,0.4671510166288863,1.1800099208018278,54.832538342563346
2015-02-15,Second Class,Consumer,California,Paper,2,9.72,5.0544,0.3680351847219375,0.28929331921847284,63.49012434281699
2016-04-15,Second Class,Home Office,California,Paper,1,143.7,74.72399999999999,0.7505426899470786,4.00115374627822,20.591317230266366
2015-09-28,First Class,Corporate,California,Appliances,3,14.42,9.661399999999999,0.3790582778145303,4.53797769631899,41.83125774159049
2015-09-28,First Class,Corporate,California,Appliances,2,21.78,14.157,0.3747051191002439,2.2728283472861177,74.04610204429625
2016-09-17,Standard Class,Corporate,Maine,Phones,3,145.95000000000002,102.165,0.4528044319524754,1.1709617695444112,75.83561144100234
2016-09-17,Standard Class,Corporate,Maine,Furnishings,2,54.74,37.7706,0.39804503721342055,2.8965968055078135,59.641697647163205
2017-06-16,First Class,Consumer,California,Chairs,5,242.592,224.3976,0.5539406599702268,2.082041273321572,39.21539356414021
2017-06-16,First Class,Consumer,California,Paper,1,18.54,9.826199999999998,0.3818910946046077,4.2211609545504185,72.87827675402218
2015-11-08,Second Class,Home Office,California,Fasteners,1,5.0,2.6,0.38301873400433745,4.500523046331429,86.26659244597359
2015-11-08,Second Class,Home Office,California,Accessories,2,185.985,152.5077,0.46658136657759963,1.2727843921563433,23.804892353585323
2015-12-18,Same Day,Consumer,New York,Accessories,1,166.24,141.304,0.4729484893796549,0.05635103571978184,21.28746977980423
2017-02-06,First Class,Consumer,Virginia,Bookcases,2,179.985,140.38830000000002,0.4622025249482753,0.07940433076994416,35.80152051194074
2016-11-14,Second Class,Consumer,Georgia,Accessories,1,499.98,384.9846,0.5791409341619406,3.201903763799629,68.36127826016128
2016-11-14,Second Class,Consumer,Georgia,Paper,1,5.28,2.9040000000000004,0.38082901108940526,1.4440838971313212,68.51555568978866
2016-11-14,Second Class,Consumer,Georgia,Binders,1,8.26,4.3778,0.38093430411099727,0.9764510772858955,32.9160237126153
2017-10-12,Same Day,Home Office,North Carolina,Paper,1,7.968,5.2788,0.3809445452962556,4.3821941167236975,59.53442500040675
2017-09-17,Same Day,Consumer,Washington,Paper,1,12.96,6.609600000000001,0.38118945848918095,1.5845192384889988,57.04573480887415
2017-12-20,Standard Class,Corporate,New York,Paper,1,6.48,3.3696000000000006,0.3783701748186243,2.4899290501020275,41.253283546057524
2017-12-20,Standard Class,Corporate,New York,Binders,1,6.984,4.6269,0.3824865969476426,0.0,37.17612459096979
2017-12-02,Standard Class,Corporate,Florida,Art,5,9.592,8.7527,0.40337812393527966,3.1918026399501285,50.973491951407496
2015-09-21,Standard Class,Consumer,Washington,Storage,5,39.948,30.360480000000003,0.4288697563632796,0.9872751534559696,48.367939688434134
2015-03-06,Standard Class,Consumer,California,Furnishings,6,72.54333333333334,56.5838,0.4797387097073056,0.8160804391943707,88.58439184273334
2015-03-06,Standard Class,Consumer,California,Copiers,1,1119.984,741.9893999999999,0.7220082921293502,1.3721975220646232,14.331057916821539
2014-10-03,Second Class,Corporate,California,Tables,1,143.432,139.84619999999998,0.46757791560693557,0.6436583966549254,47.28208410025217
2014-10-03,Second Class,Corporate,California,Chairs,3,40.784,36.1958,0.41046695689605556,0.8863905654920846,28.45761311963431
2014-06-27,Standard Class,Consumer,Mississippi,Storage,4,76.55,76.55,0.43982848234749206,4.144728733140363,73.33404062325295
2014-06-27,Standard Class,Consumer,Mississippi,Tables,1,85.98,63.62520000000001,0.42419780154985415,1.248689975930752,41.68572125004052
2014-06-27,Standard Class,Consumer,Mississippi,Accessories,1,223.96,170.20960000000002,0.4885902125027234,4.662195172421072,37.94586180295194
2017-10-30,First Class,Consumer,Washington,Chairs,1,97.568,103.666,0.4362541835862274,2.324290185986862,24.192001551167568
2017-10-30,First Class,Consumer,Washington,Chairs,7,87.75314285714286,91.04388571428572,0.5257629480582652,2.37301205957632,97.3758279575711
2017-10-30,First Class,Consumer,Washington,Bookcases,1,199.98,161.98379999999997,0.4868082565266696,3.7663734235309616,77.58981284523254
2016-09-03,First Class,Corporate,Connecticut,Paper,7,6.88,3.7151999999999994,0.45747805606578695,3.935832551237873,21.765703420417978
2015-03-05,Standard Class,Consumer,Indiana,Phones,1,23.92,17.2224,0.38747090033133524,2.9271674171951654,73.32172712971648
2015-03-05,Standard Class,Consumer,Indiana,Appliances,6,10.115,7.38395,0.4228936292311442,4.130062721053276,96.2314148832285
2016-05-05,First Class,Corporate,Tennessee,Paper,3,4.784,3.0498,0.37612794202563427,4.516774442342746,56.507916526024715
2017-11-17,Standard Class,Consumer,Virginia,Appliances,1,35.04,22.776,0.3997762822616213,0.2515858664483972,50.505608520882404
2017-06-01,Second Class,Corporate,Ohio,Appliances,5,3.496,3.2338,0.4095758558572117,3.9527180035912672,69.22483520254431
2017-06-10,First Class,Consumer,California,Art,4,4.1,2.9109999999999996,0.3895810530843063,1.038181782004856,44.213783449073546
2017-01-08,First Class,Corporate,Washington,Tables,2,446.49,406.3059,0.5757529367138108,3.6907552694464107,34.68449044888719
2015-04-20,Standard Class,Corporate,Georgia,Phones,3,95.99000000000001,70.07270000000001,0.4245257381868606,2.752098834711351,61.42580390775339
2015-04-20,Standard Class,Corporate,Georgia,Furnishings,6,99.23,49.615,0.49168336260896217,0.9166426938504532,33.11875973488649
